"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","states_col"
"CDC Says Flu Deaths and Hospitalizations Are Still Rising https://t.co/wRpzmf05YC",FALSE,0,NA,"3/4/2019 18:49",FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","blkberrycastle",0,FALSE,FALSE,-94.5785667,39.0997265,"Kansas City","Missouri"
"A New Way To Fight The Flu Might Be Worth A Shot! https://t.co/0nmIUuka28",FALSE,0,NA,"3/4/2019 18:08",FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","1057BullAugusta",0,FALSE,FALSE,-82.0105148,33.4734978,"Augusta, GA","Georgia"
"A New Way To Fight The Flu Might Be Worth A Shot! https://t.co/5sOMT02YLE",FALSE,0,NA,"3/4/2019 18:02",FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Eagle102augusta",0,FALSE,FALSE,-82.0105148,33.4734978,"Augusta, GA","Georgia"
"With flu activity now classified as widespread in our area of Illinois, visitors to HSHS Holy Family Hospital are r… https://t.co/qqk8KHYAWi",FALSE,0,NA,"3/4/2019 18:00",TRUE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","HSHSHolyFamily",0,FALSE,FALSE,-89.4131356,38.8922687,"Greenville, IL","Illinois"
"The season could go on for several more weeks, or even months. The flu has been sending Americans to the doctor at… https://t.co/rbf916WIyO",FALSE,0,NA,"3/4/2019 17:50",TRUE,NA,"1.1e+18",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","_APCI",0,FALSE,FALSE,-86.954437,33.4017766,"Bessemer, AL","Alabama"
"A New Way To Fight The Flu Might Be Worth A Shot! https://t.co/gPU2v8aEk3",FALSE,0,NA,"3/4/2019 17:48",FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Fox1340augusta",0,FALSE,FALSE,-82.0105148,33.4734978,"Augusta, GA","Georgia"
"Leading global experts will share cutting-edge research on #vaccine hesitancy &amp; new vaccines to prevent #Zika,… https://t.co/AKJF307BxK",FALSE,0,NA,"3/4/2019 17:45",TRUE,NA,"1.1e+18",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","NFIDvaccines",2,FALSE,FALSE,-77.0947092,38.984652,"Bethesda, MD","Maryland"
"Cold &amp; Flu season is here! To ensure a healthy learning environment for your student and their teacher this season,… https://t.co/k5aaEUbJFi",FALSE,3,NA,"3/4/2019 17:45",TRUE,NA,"1.1e+18",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","RCCASI",1,FALSE,FALSE,-85.754964,38.3981216,"Sellersburg, IN","Indiana"
"TOMORROW Tuesday 5th March 2019, 
 ‘THE SPANISH FLU' An illustrated  talk by Andrew Summers Managing Editor of Esse… https://t.co/07mYu0rFxC",FALSE,0,NA,"3/4/2019 17:42",TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EssexHundred",1,FALSE,FALSE,0.4690888,51.7343313,"Essex","England"
"As flu season continues to spread, make sure you are in the know! https://t.co/2tqhlPFmg0 https://t.co/iTI025Y3Ks",FALSE,6,NA,"3/4/2019 17:40",FALSE,NA,"1.1e+18",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","AdventistHC",1,FALSE,FALSE,-77.2013705,39.1434406,"Gaithersburg, MD","Maryland"
"The flu is spreading across America a little later this season per @Bloomberg on @CDC data https://t.co/VUpc6Bdqny via @business",FALSE,0,NA,"3/4/2019 17:39",FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","drmatthewweed",0,FALSE,FALSE,-104.8213634,38.8338816,"Colorado Springs, CO","Colorado"
"A New, More Powerful Strain Of Flu Has Just Hit @Colorado https://t.co/aBgqsfkCZa. Please follow @dcsdk12 student a… https://t.co/niHSldr9gz",FALSE,1,NA,"3/4/2019 17:33",TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KevinforDCboard",1,FALSE,FALSE,-104.9388853,39.2587106,"Douglas County Colorado","Colorado"
"US flu activity stays high as 15 new deaths in kids reported https://t.co/qPz6hSFxCZ",FALSE,1,NA,"3/4/2019 17:21",FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","syramadad",0,FALSE,FALSE,-74.0059728,40.7127753,"NYC","New York"
"The richest Americans don’t want to risk their children getting autism from experimental vaccines, including Polio,… https://t.co/u3cYW1SAQf",FALSE,0,NA,"3/4/2019 17:15",TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xprofdefrancais",1,FALSE,FALSE,-77.1945247,41.2033216,"Pennsylvania, USA","Pennsylvania"
"@iHeartSteveB @DutraWeather @KylieBearseWX @theWXwoman @LisaDenver7 You bet your coldness it was. 6°. Coldest on re… https://t.co/OnSIvjhT8l",FALSE,2,"iHeartSteveB","3/4/2019 17:10",TRUE,"1.1e+18","1.1e+18","196613733","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MattMakens",0,FALSE,FALSE,-104.990251,39.7392358,"Denver, CO","Colorado"
"Flu vaccination during pregnancy does not cause miscarriage https://t.co/7STznCpaoH via @medical_xpress",FALSE,0,NA,"3/4/2019 17:05",FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MA_HomeVisiting",0,FALSE,FALSE,-71.3824374,42.4072107,"Massachusetts, USA","Massachusetts"
"This year's flu shot is less than 50% effective. Is a universal flu vaccine the answer to preventing the #flu?… https://t.co/WlFwN6Pd41",FALSE,0,NA,"3/4/2019 17:02",TRUE,NA,"1.1e+18",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","marthagipprich",0,FALSE,FALSE,-75.9268747,40.3356483,"Reading, PA","Pennsylvania"
"#GeorgiaState researcher Dr. Baozhong Wang is fighting #influenza #TheStateWay. He's received a $3.86 million feder… https://t.co/HfKxEG2Frx",FALSE,1,NA,"3/4/2019 16:54",TRUE,NA,"1.1e+18",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","ByLaTinaEmerson",1,FALSE,FALSE,-84.3879824,33.7489954,"Atlanta, GA","Georgia"
"Flu season is a miserable time for everyone, especially kids who have weak immune systems. Instead of being isolate… https://t.co/0KV5WBzgpl",FALSE,0,NA,"3/4/2019 16:49",TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FOX17MorningMix",1,FALSE,FALSE,-85.6023643,44.3148443,"West Michigan","State Not Found"
"The latest Bollard reminds us just how deadly the flu can be. We need earned paid sick days for all, stat! https://t.co/nPHrAnbCvA",FALSE,1,NA,"3/4/2019 16:48",FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MEWomensLobby",0,FALSE,FALSE,-69.7794897,44.3106241,"Augusta, Maine","Maine"
"The white radical Christian terrorist ""suspected 'a plague would be most successful,' but didn’t know how to get hi… https://t.co/yKm7TgWoPD",FALSE,13,NA,"3/4/2019 16:47",TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pdacosta",15,FALSE,FALSE,-77.0368707,38.9071923,"Washington, DC","District of Columbia"
"Studies of Deadly Flu Virus, Once Banned, Are Set to Resume https://t.co/O29qbjaqjy",FALSE,0,NA,"3/4/2019 16:44",FALSE,NA,"1.1e+18",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","strnr",0,FALSE,FALSE,-78.4766781,38.0293059,"Charlottesville, VA","Virginia"
"Studies of Deadly Flu Virus, Once Banned, Are Set to Resume https://t.co/URcNRXf5y4",FALSE,0,NA,"3/4/2019 16:06",FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bermaninstitute",1,FALSE,FALSE,-76.6121893,39.2903848,"Baltimore, Maryland","Maryland"
"A mother telling her personal story of how she lost her baby from Influenza B and how important vaccines and booste… https://t.co/6I9n5ZcSoH",FALSE,0,NA,"3/4/2019 16:01",TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KidzBizPedz",0,FALSE,FALSE,-90.3959543,38.2206101,"Festus, MO","Missouri"
"""While this year's flu season hasn't been as brutal as past years, health experts say we still aren't in the clear… https://t.co/fhYhPy4ckd",FALSE,0,NA,"3/4/2019 16:00",TRUE,NA,"1.1e+18",NA,"<a href=""https://coschedule.com"" rel=""nofollow"">CoSchedule</a>","smaorg",0,FALSE,FALSE,-86.8103567,33.5185892,"Birmingham Alabama","Alabama"
".@BGOV @business The Flu Is Spreading Across America a Little Later This Season https://t.co/Wmgz2WqmA1 @FayCortez… https://t.co/Lvm1RpyrTE",FALSE,0,NA,"3/4/2019 15:54",TRUE,NA,"1.1e+18",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","phsu54",1,FALSE,FALSE,-77.0368707,38.9071923,"Washington, DC","District of Columbia"
"US flu activity stays high as 15 new deaths in kids reported https://t.co/Mw1DGdy59c",FALSE,0,NA,"3/4/2019 15:51",FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MaureenSpence24",0,FALSE,FALSE,-70.9467133,42.2459331,"North Weymouth, MA","Massachusetts"
"Taking steps to reduce the risk of contracting the flu, a cold, or another... https://t.co/nX4t3wRRXG",FALSE,0,NA,"3/4/2019 15:50",FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","CAIRE_Inc",0,FALSE,FALSE,-84.3779515,34.3372664,"Ball Ground, GA","Georgia"
"The Flu and You https://t.co/dyvT6aUvu4 #kdkdnews",FALSE,0,NA,"3/4/2019 15:31",FALSE,NA,"1.1e+18",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Clinton_MO_News",0,FALSE,FALSE,-93.7782689,38.3686324,"Clinton, MO","Missouri"
"A New, More Powerful Strain Of Flu Has Just Hit Colorado https://t.co/aPdgpfakui",FALSE,0,NA,"3/4/2019 15:23",FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","lblair51",0,FALSE,FALSE,-81.5157535,27.6648274,"Florida","State Not Found"
"CDC: Dangerous flu strain overtakes H1N1 this season.
https://t.co/ofB65IDfUe https://t.co/VXn04hjg4s",FALSE,0,NA,"3/4/2019 15:20",FALSE,NA,"1.1e+18",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","APSPharmacyFL",0,FALSE,FALSE,-82.7637127,28.0780718,"Palm Harbor, FL","Florida"
"Scientists Restart Research On Creating Deadly Bird Flu, With NIH's Blessing https://t.co/bZFWWRZPEv https://t.co/5HO58swzd5",FALSE,1,NA,"3/4/2019 15:20",FALSE,NA,"1.1e+18",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","MEDFARSolutions",0,FALSE,FALSE,-106.346771,56.130366,"Canada","State Not Found"
"Elderberries are more effective than vaccines at protecting you against colds and flu https://t.co/27iFZSMtBi",FALSE,1,NA,"3/4/2019 15:01",FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ElaineDeJoy",0,FALSE,FALSE,-71.4774291,41.5800945,"Rhode Island","Rhode Island"
"'One hour and I wouldn't have made it': From sore throat to life support https://t.co/KdlAtuQYoD",FALSE,1,NA,"3/4/2019 14:57",FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ncappraiser30",0,FALSE,FALSE,-79.5422461,36.105691,"Gibsonville, NC","North Carolina"
"This is a dumb idea https://t.co/JthC5XPfdm",FALSE,1,NA,"3/4/2019 14:52",FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dannyboycalder",0,FALSE,FALSE,-74.0059728,40.7127753,"New York, NY","New York"
"In case H3N2 wasn't bad enough - https://t.co/1D5S1LrO2N",FALSE,0,NA,"3/4/2019 14:42",FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cockerpuppy",0,FALSE,FALSE,-82.5306527,27.3364347,"Sarasota, FL","Florida"
"Research that can make flu viruses more dangerous was put on hold by the government in 2014. Now, the government ha… https://t.co/azOixpEetY",FALSE,4,NA,"3/4/2019 14:34",TRUE,NA,"1.1e+18",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NYTHealth",5,FALSE,FALSE,-74.0059728,40.7127753,"New York, NY","New York"
"It’s not too late to get your flu shot if you haven’t already - the flu is unfortunately alive and well!  Protect y… https://t.co/j1inytkFDF",FALSE,0,NA,"3/4/2019 14:30",TRUE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","OconeePharmacy",0,FALSE,FALSE,-83.1823789,33.5756831,"Greensboro, Georgia","Georgia"
"Scientists Restart Research On Creating Deadly Bird Flu, With NIH's Blessing https://t.co/Ww5d1JApA6",FALSE,0,NA,"3/4/2019 14:25",FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jranck",0,FALSE,FALSE,-77.0368707,38.9071923,"washington, dc","District of Columbia"
"The #flu is spreading across America a little later this season:   https://t.co/Qg8j2EpIUm",FALSE,0,NA,"3/4/2019 14:21",FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rndubois",0,FALSE,FALSE,-79.9310512,32.7764749,"Charleston, SC","South Carolina"
"Studies of Deadly Flu Virus, Once Banned, Are Set to Resume https://t.co/XUJx723A2N",FALSE,0,NA,"3/4/2019 14:18",FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rndubois",0,FALSE,FALSE,-79.9310512,32.7764749,"Charleston, SC","South Carolina"
"Research that can make flu viruses more dangerous was put on hold by the government in 2014. Now, the government ha… https://t.co/oFvpl2ugJA",FALSE,9,NA,"3/4/2019 14:13",TRUE,NA,"1.1e+18",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NYTScience",21,FALSE,FALSE,-74.0059728,40.7127753,"New York, NY","New York"
"How to make it through the rest of cold and flu season without getting sick - The Boston Globe 

https://t.co/jVsY4w1NNE",FALSE,1,NA,"3/4/2019 14:13",FALSE,NA,"1.1e+18",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","MedPedsAllergy",0,FALSE,FALSE,-83.373339,42.5678534,"West Bloomfield Township, MI","Michigan"
"CDC: Dangerous flu strain overtakes H1N1 this season https://t.co/YCagcCjcki #flu #influenza #cdc https://t.co/IY3YQ8vdi4",FALSE,2,NA,"3/4/2019 14:09",FALSE,NA,"1.1e+18",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Change_HC",0,FALSE,FALSE,-86.7816016,36.1626638,"Nashville, TN","Tennessee"
"What sample type for swine influenza surveillance? Nasal swabs? Udder wipe? Check out this paper from @torr0033 lab!
https://t.co/0x2tq4ad2N",FALSE,2,NA,"3/4/2019 14:06",FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UMN_swine_group",1,FALSE,FALSE,-93.0899578,44.9537029,"St Paul, MN","Minnesota"
"@Shalini_G26 @zoebookaddict @duchessofreadin @theartsyreader1 @kellyxevans @allieereads @my_blankpages… https://t.co/RCkcQckFj9",FALSE,9,"Shalini_G26","3/4/2019 14:05",TRUE,"1.1e+18","1.1e+18","8.81e+17","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrissysbooks",0,FALSE,FALSE,-95.712891,37.09024,"United States","Kansas"
"It’s Not Over Yet: The #Flu Is Still Spreading This Year https://t.co/ksYf03cTyS  #itsnottoolate #focusonflu",FALSE,3,NA,"3/4/2019 13:26",FALSE,NA,"1.1e+18",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","healthyky",1,FALSE,FALSE,-85.7584557,38.2526647,"Louisville Ky","Kentucky"
"CDC Says Flu Season is Not Over! https://t.co/ny4TT9ODWt https://t.co/7vIBcmDnBe",FALSE,0,NA,"3/4/2019 13:20",FALSE,NA,"1.1e+18",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","CareMedvale",0,FALSE,FALSE,-74.2631635,40.6975898,"Union, NJ","New Jersey"
"The flu is spreading across America a little later this season https://t.co/tU9VUBDafP via @business",FALSE,0,NA,"3/4/2019 13:14",FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hcomnews",0,FALSE,FALSE,-72.6733723,41.7658043,"Hartford, CT","Connecticut"
"Studies of Deadly Flu Virus, Once Banned, Are Set to Resume   via @NYTimes https://t.co/S6je4xKSp2",FALSE,0,NA,"3/4/2019 13:06",FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","drjewilliams",0,FALSE,FALSE,-82.5306527,27.3364347,"Sarasota, FL","Florida"
"#MotivationMonday - NJ FLU STILL HIGH AND WIDESPREAD - While the National Average is down over previous years, NJ's… https://t.co/DK4z7pXsz6",FALSE,0,NA,"3/4/2019 13:01",TRUE,NA,"1.1e+18",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","BioShine1991",1,FALSE,FALSE,-74.3984834,40.391774,"Spotswood, NJ","New Jersey"
"Why does @NIH feel compelled to fund research on creating a deadly super-flu? The US had 'paused' this in 2014, but… https://t.co/QVABFH9T0g",FALSE,7,NA,"3/4/2019 12:58",TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StevenSalzberg1",1,FALSE,FALSE,-76.6412712,39.0457549,"Maryland, USA","Maryland"
"The Flu Is Spreading Across America a Little Later This Season  https://t.co/D2k8Gx0uHg",FALSE,0,NA,"3/4/2019 12:58",FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MatthewSchabath",0,FALSE,FALSE,-82.4571776,27.950575,"Tampa, FL","Florida"
"Scientists Restart Research On Creating Deadly Bird Flu, With NIH's Blessing https://t.co/iXl1zFpwCG",FALSE,0,NA,"3/4/2019 12:34",FALSE,NA,"1.1e+18",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","ExactBen",0,FALSE,FALSE,-104.990251,39.7392358,"Denver, CO","Colorado"
"Access our new #flu vaccine pre-book calculator to help you determine the right flu vaccine, quantities, presentati… https://t.co/LTRnsfx5XV",FALSE,0,NA,"3/4/2019 12:30",TRUE,NA,"1.1e+18",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","cardinalhealth",0,FALSE,FALSE,-83.1140771,40.0992294,"Dublin, Ohio","Ohio"
"Harnessing multiple data streams and artificial intelligence to better predict flu https://t.co/Q7d8vJZjsl #ai… https://t.co/NB0aviSbAW",FALSE,1,NA,"3/4/2019 11:50",TRUE,NA,"1.1e+18",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","jselanikio",1,FALSE,FALSE,-77.0368707,38.9071923,"Washington, DC","District of Columbia"
"Are we ready to face the outbreak of a new disease? WHO ascertains that the world would face another influenza pand… https://t.co/zNtIGvQaKm",FALSE,0,NA,"3/4/2019 11:23",TRUE,NA,"1.1e+18",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","CushnocRA",0,FALSE,FALSE,-69.7794897,44.3106241,"Augusta, ME","Maine"
"5 Ways to Combat the Flu https://t.co/PxljoomfsY https://t.co/4iNEYKWFkc",FALSE,1,NA,"3/4/2019 9:08",FALSE,NA,"1.1e+18",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","KailaBlogs",0,FALSE,FALSE,-71.0588801,42.3600825,"Boston","Massachusetts"
"Buddy Miller lost both his hands and feet and spent months in hospital after contracting a “bog-standard” infection… https://t.co/Eyxt3MDi0O",FALSE,6,NA,"3/4/2019 8:52",TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","abc730",4,FALSE,FALSE,133.775136,-25.274398,"Australia","State Not Found"
"Dozens ill as influenza strikes Hawke's Bay fruit pickers https://t.co/T98tWA2NxP https://t.co/VbCg42Y71J",FALSE,3,NA,"3/4/2019 8:52",FALSE,NA,"1.1e+18",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NewshubNZ",0,FALSE,FALSE,174.885971,-40.900557,"New Zealand","State Not Found"
"Buddy went from having a sore throat to being on life support https://t.co/QsTMGTm8iQ",FALSE,15,NA,"3/4/2019 8:36",FALSE,NA,"1.1e+18",NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft PowerApps and Flow</a>","abcnews",11,FALSE,FALSE,133.775136,-25.274398,"Australia","State Not Found"
"The CDC says a dangerous flu strain is spreading fast 
https://t.co/ZQwIEpqZsi #flu #CDC #health #medical",FALSE,0,NA,"3/4/2019 5:17",FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","messageplicity",3,FALSE,FALSE,-90.1994042,38.6270025,"Saint Louis, Missouri ","Missouri"
